Date,Real,Predict
29/06,48,48
30/06,54,54
01/07,45,45
02/07,36,36
03/07,18,18
04/07,10,10
05/07,4,4
06/07,16,16
07/07,19,19
08/07,20,20
09/07,21,31
10/07,21,31
11/07,9,31
12/07,8,13
13/07,12,12
14/07,13,17
15/07,12,18
16/07,15,15
17/07,15,19
18/07,13,18
19/07,13,16
20/07,15,16
21/07,14,18
22/07,18,16
23/07,22,20
24/07,26,24
25/07,23,28
26/07,25,25
27/07,26,27
28/07,23,28
29/07,21,24
30/07,27,22
31/07,26,28
01/08,29,27
02/08,29,30
03/08,31,31
04/08,26,33
05/08,26,28
06/08,22,27
07/08,25,24
08/08,27,27
09/08,34,29
10/08,38,35
11/08,50,40
12/08,65,53
13/08,101,68
14/08,161,106
15/08,218,170
16/08,241,229
17/08,233,252
18/08,209,245
19/08,183,219
20/08,152,193
21/08,118,160
22/08,108,124
23/08,112,113
24/08,88,117
25/08,70,92
26/08,88,72
27/08,120,90
28/08,106,122
29/08,,123
30/08,,126
31/08,,128
01/09,,132
02/09,,136
03/09,,140
04/09,,145
05/09,,151
06/09,,158
07/09,,166
08/09,,175
09/09,,184
10/09,,195
11/09,,207
12/09,,221
