Date,Real,Predict
29/06,39,39
30/06,26,26
01/07,23,23
02/07,23,23
03/07,22,22
04/07,3,3
05/07,3,3
06/07,9,9
07/07,8,8
08/07,8,8
09/07,10,20
10/07,9,26
11/07,3,22
12/07,4,9
13/07,6,11
14/07,4,15
15/07,5,10
16/07,6,12
17/07,8,15
18/07,6,18
19/07,6,14
20/07,9,15
21/07,7,21
22/07,7,17
23/07,11,17
24/07,17,25
25/07,19,38
26/07,20,43
27/07,22,46
28/07,21,50
29/07,17,48
30/07,17,39
31/07,17,39
01/08,22,37
02/08,22,49
03/08,21,48
04/08,19,47
05/08,21,43
06/08,19,47
07/08,23,43
08/08,32,52
09/08,38,72
10/08,45,86
11/08,50,99
12/08,95,111
13/08,125,210
14/08,169,277
15/08,196,376
16/08,247,435
17/08,217,547
18/08,213,480
19/08,212,473
20/08,280,470
21/08,300,620
22/08,369,658
23/08,482,808
24/08,585,1036
25/08,633,1254
26/08,663,1353
27/08,650,1410
28/08,596,1374
29/08,547,1254
30/08,505,1143
31/08,488,1050
01/09,,2179
02/09,,4491
03/09,,9101
04/09,,17782
05/09,,32184
06/09,,50539
07/09,,64197
08/09,,67523
09/09,,67797
10/09,,68199
11/09,,68554
12/09,,68881
13/09,,69186
14/09,,69472
15/09,,69742
