Date,Real,Predict
29/06,641,641
30/06,650,650
01/07,244,244
02/07,88,88
03/07,14,14
04/07,15,15
05/07,91,91
06/07,4,4
07/07,15,15
08/07,4,4
09/07,3,52
10/07,2,22
11/07,333,9
12/07,111,334
13/07,17,116
14/07,17,38
15/07,111,37
16/07,23,100
17/07,40,43
18/07,81,59
19/07,76,75
20/07,83,106
21/07,14,97
22/07,124,31
23/07,76,143
24/07,99,63
25/07,224,116
26/07,16,201
27/07,205,6
28/07,14,214
29/07,239,0
30/07,44,231
31/07,46,77
01/08,41,55
02/08,94,39
03/08,85,76
04/08,156,70
05/08,63,145
06/08,134,57
07/08,53,135
08/08,97,54
09/08,144,68
10/08,147,131
11/08,192,134
12/08,306,175
13/08,50,284
14/08,219,48
15/08,9,200
16/08,190,11
17/08,91,177
18/08,194,87
19/08,11,181
20/08,7,18
21/08,344,6
22/08,199,325
23/08,17,191
24/08,239,19
25/08,174,225
26/08,105,171
27/08,162,111
28/08,99,169
29/08,202,27
30/08,334,15
31/08,160,0
01/09,45,-17
02/09,44,-31
03/09,,-41
04/09,,-42
05/09,,4
06/09,,142
