Date,Real,Predict
29/06,20,20
30/06,21,21
01/07,22,22
02/07,25,25
03/07,40,40
04/07,65,65
05/07,82,82
06/07,91,91
07/07,101,101
08/07,114,114
09/07,115,182
10/07,116,183
11/07,124,185
12/07,134,199
13/07,145,216
14/07,153,232
15/07,250,244
16/07,257,344
17/07,265,356
18/07,274,367
19/07,275,382
20/07,277,383
21/07,397,385
22/07,467,517
23/07,546,592
24/07,598,673
25/07,702,727
26/07,796,835
27/07,882,936
28/07,1127,1030
29/07,1315,1273
30/07,1453,1461
31/07,1601,1600
01/08,1901,1749
02/08,2111,2049
03/08,2315,2261
04/08,2551,2466
05/08,2840,2702
06/08,2961,2993
07/08,3305,3115
08/08,3456,3459
09/08,3624,3611
10/08,3888,3783
11/08,4089,4048
12/08,4228,4253
13/08,4374,4395
14/08,4583,4544
15/08,4796,4753
16/08,5008,4974
17/08,5258,5186
18/08,5408,5438
19/08,5575,5590
20/08,5804,5761
21/08,5984,5938
22/08,6260,6108
23/08,6382,6270
24/08,6656,6425
25/08,,6575
26/08,,6719
27/08,,6857
28/08,,6992
29/08,,7123
30/08,,7252
31/08,,7378
