Date,Real,Predict
29/06,7,7
30/06,12,12
01/07,13,13
02/07,13,13
03/07,14,14
04/07,38,38
05/07,40,40
06/07,42,42
07/07,43,43
08/07,44,44
09/07,50,54
10/07,53,61
11/07,55,65
12/07,55,68
13/07,56,68
14/07,64,69
15/07,68,78
16/07,74,82
17/07,79,89
18/07,91,95
19/07,96,109
20/07,120,115
21/07,146,140
22/07,222,166
23/07,258,242
24/07,365,277
25/07,417,383
26/07,478,434
27/07,507,494
28/07,622,523
29/07,841,635
30/07,944,847
31/07,959,947
01/08,1055,962
02/08,1159,1055
03/08,1233,1156
04/08,1371,1228
05/08,1406,1362
06/08,1564,1396
07/08,1655,1549
08/08,1745,1638
09/08,1849,1725
10/08,2007,1827
11/08,2090,1981
12/08,2179,2062
13/08,2350,2149
14/08,2607,2316
15/08,2683,2565
16/08,2846,2640
17/08,3086,2799
18/08,3217,3033
19/08,3388,3161
20/08,3510,3329
21/08,3715,3448
22/08,3773,3648
23/08,3893,3705
24/08,4013,3823
25/08,4245,3941
26/08,4480,4169
27/08,4700,4399
28/08,5072,4617
29/08,5369,4984
30/08,5671,5269
31/08,6099,5558
01/09,6302,5454
02/09,6560,5358
03/09,6914,5266
04/09,7167,5178
05/09,,5095
06/09,,5016
07/09,,4942
08/09,,4875
09/09,,4816
10/09,,4760
11/09,,4709
