Date,Real,Predict
30/06,944,944
01/07,836,836
02/07,1149,1149
03/07,550,550
04/07,461,461
05/07,473,473
06/07,710,710
07/07,1201,1201
08/07,915,915
09/07,1229,743
10/07,1492,1525
11/07,1569,1696
12/07,1936,1633
13/07,1970,1982
14/07,2229,1875
15/07,1440,2192
16/07,2694,1333
17/07,3079,2775
18/07,3389,3232
19/07,3638,3601
20/07,3810,3791
21/07,3983,3869
22/07,4441,3907
23/07,3607,4357
24/07,4851,3384
25/07,3831,4580
26/07,6037,3560
27/07,6580,5771
28/07,3753,6270
29/07,4564,3296
30/07,4092,4129
31/07,3748,3746
01/08,4019,3385
02/08,4228,3583
03/08,4129,3773
04/08,3257,3715
05/08,3859,2855
06/08,3945,3457
07/08,3886,3584
08/08,3826,3505
09/08,3959,3527
10/08,3893,3744
11/08,3328,3611
12/08,3781,3134
13/08,3492,3577
14/08,4175,3286
15/08,4460,3841
16/08,3308,4247
17/08,3540,3039
18/08,3694,3296
19/08,4371,3483
20/08,3347,4133
21/08,4052,3206
22/08,4178,3917
23/08,4241,4129
24/08,4610,4256
25/08,5268,4753
26/08,3877,5318
27/08,5357,3909
28/08,5456,5358
29/08,5889,5460
30/08,5984,-7536
31/08,4053,-7769
01/09,5095,-7926
02/09,5824,-7324
03/09,6259,-6402
04/09,,-3818
05/09,,3603
06/09,,12475
07/09,,16422
08/09,,13488
09/09,,13413
10/09,,12073
11/09,,11250
12/09,,9859
13/09,,8724
