Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,3,29
10/07,3,33
11/07,3,33
12/07,4,34
13/07,7,37
14/07,8,44
15/07,9,48
16/07,9,50
17/07,10,51
18/07,12,55
19/07,13,61
20/07,14,66
21/07,15,72
22/07,17,74
23/07,18,79
24/07,20,81
25/07,22,85
26/07,28,89
27/07,32,103
28/07,41,114
29/07,42,122
30/07,51,123
31/07,61,134
01/08,69,147
02/08,82,156
03/08,103,171
04/08,110,195
05/08,115,203
06/08,124,208
07/08,128,217
08/08,143,221
09/08,153,237
10/08,170,249
11/08,187,266
12/08,201,284
13/08,211,300
14/08,222,311
15/08,232,322
16/08,244,334
17/08,258,346
18/08,267,361
19/08,283,371
20/08,295,389
21/08,308,402
22/08,323,416
23/08,341,434
24/08,352,453
25/08,364,463
26/08,377,477
27/08,390,488
28/08,421,502
29/08,452,540
30/08,483,583
31/08,542,707
01/09,564,820
02/09,582,927
03/09,597,1038
04/09,,1158
05/09,,1287
06/09,,1425
07/09,,1578
08/09,,1748
09/09,,1925
10/09,,2104
