Date,Real,Predict
29/06,514,514
30/06,581,581
01/07,24,24
02/07,90,90
03/07,19,19
04/07,64,64
05/07,86,86
06/07,91,91
07/07,48,48
08/07,34,34
09/07,19,495
10/07,70,18
11/07,60,70
12/07,88,58
13/07,21,89
14/07,65,19
15/07,88,62
16/07,79,86
17/07,121,79
18/07,178,122
19/07,106,181
20/07,101,108
21/07,268,103
22/07,40,269
23/07,181,46
24/07,239,184
25/07,121,241
26/07,330,123
27/07,237,329
28/07,111,237
29/07,236,114
30/07,138,239
31/07,102,135
01/08,127,108
02/08,103,125
03/08,105,97
04/08,127,101
05/08,60,119
06/08,154,52
07/08,127,152
08/08,106,121
09/08,163,103
10/08,193,161
11/08,137,188
12/08,80,134
13/08,148,77
14/08,101,147
15/08,264,103
16/08,179,266
17/08,187,185
18/08,130,190
19/08,136,130
20/08,163,136
21/08,48,165
22/08,207,52
23/08,149,207
24/08,133,151
25/08,114,129
26/08,40,111
27/08,130,35
28/08,100,127
29/08,15,97
30/08,8,9
31/08,15,481
01/09,5,466
02/09,11,456
03/09,0,458
04/09,,465
05/09,,469
06/09,,470
07/09,,511
08/09,,508
09/09,,536
10/09,,590
