Date,Real,Predict
29/06,11358,11358
30/06,12302,12302
01/07,836,836
02/07,1149,1149
03/07,550,550
04/07,461,461
05/07,473,473
06/07,710,710
07/07,1201,1201
08/07,915,915
09/07,1229,721
10/07,1492,1556
11/07,1569,1882
12/07,1936,1833
13/07,1970,2059
14/07,2229,2127
15/07,1440,2319
16/07,2694,1450
17/07,3079,2734
18/07,3389,3206
19/07,3638,3585
20/07,3810,3835
21/07,3983,4022
22/07,4441,4119
23/07,3607,4437
24/07,4851,3603
25/07,3831,4795
26/07,6037,3852
27/07,6580,5909
28/07,3753,6366
29/07,4564,3377
30/07,4092,4324
31/07,3748,3792
01/08,4019,3473
02/08,4228,3716
03/08,4129,3795
04/08,3257,3710
05/08,3859,2865
06/08,3945,3424
07/08,3886,3448
08/08,3826,3500
09/08,3959,3503
10/08,3893,3704
11/08,3328,3643
12/08,3781,3152
13/08,3492,3591
14/08,4175,3321
15/08,4460,3909
16/08,3308,4275
17/08,3540,3087
18/08,3694,3346
19/08,4371,3514
20/08,3347,4191
21/08,4052,3285
22/08,4178,4000
23/08,4241,4180
24/08,4610,4371
25/08,5268,4832
26/08,3877,5447
27/08,5357,4023
28/08,4524,5699
29/08,4931,-3386
30/08,5882,-3388
31/08,5420,-3877
01/09,5330,-4116
02/09,5884,-4337
03/09,,-4475
04/09,,-4262
05/09,,-4377
06/09,,-3924
07/09,,-2061
08/09,,306
09/09,,1896
10/09,,2273
11/09,,1920
12/09,,992
