Date,Real,Predict
29/06,7,7
30/06,12,12
01/07,13,13
02/07,13,13
03/07,14,14
04/07,38,38
05/07,40,40
06/07,42,42
07/07,43,43
08/07,44,44
09/07,50,91
10/07,53,102
11/07,55,110
12/07,55,114
13/07,56,115
14/07,64,116
15/07,68,130
16/07,74,134
17/07,79,146
18/07,91,154
19/07,96,176
20/07,120,185
21/07,146,216
22/07,222,244
23/07,258,324
24/07,365,359
25/07,417,467
26/07,478,518
27/07,507,583
28/07,622,614
29/07,841,720
30/07,944,927
31/07,959,1025
01/08,1055,1039
02/08,1159,1129
03/08,1233,1228
04/08,1371,1298
05/08,1406,1428
06/08,1564,1461
07/08,1655,1611
08/08,1745,1697
09/08,1849,1783
10/08,2007,1884
11/08,2090,2034
12/08,2179,2114
13/08,2350,2201
14/08,2607,2366
15/08,2683,2608
16/08,2846,2684
17/08,3086,2837
18/08,3217,3065
19/08,3388,3191
20/08,3510,3357
21/08,3715,3311
22/08,3773,3252
23/08,3893,3184
24/08,4013,3108
25/08,,3027
26/08,,2942
27/08,,2854
28/08,,2766
29/08,,2678
30/08,,2591
31/08,,2505
