Date,Real,Predict
30/06,27,27
01/07,65,65
02/07,174,174
03/07,118,118
04/07,97,97
05/07,183,183
06/07,51,51
07/07,150,150
08/07,155,155
09/07,11,2
10/07,26,6
11/07,144,31
12/07,181,155
13/07,117,192
14/07,107,124
15/07,181,100
16/07,120,166
17/07,100,133
18/07,135,90
19/07,11,120
20/07,10,12
21/07,406,17
22/07,195,407
23/07,139,196
24/07,114,151
25/07,211,116
26/07,270,194
27/07,291,265
28/07,211,290
29/07,223,199
30/07,180,220
31/07,196,187
01/08,345,207
02/08,277,347
03/08,269,285
04/08,277,280
05/08,367,274
06/08,169,363
07/08,401,171
08/08,205,388
09/08,301,200
10/08,347,295
11/08,328,336
12/08,244,319
13/08,235,238
14/08,255,229
15/08,442,245
16/08,258,433
17/08,345,249
18/08,242,334
19/08,281,236
20/08,345,274
21/08,287,335
22/08,661,278
23/08,309,649
24/08,609,302
25/08,271,596
26/08,130,261
27/08,106,114
28/08,276,86
29/08,21,251
30/08,0,-3
31/08,0,-15
01/09,0,-18
02/09,0,-260
03/09,0,-240
04/09,0,-211
05/09,0,-182
06/09,162,-155
07/09,,-134
08/09,,-120
09/09,,-113
10/09,,-110
11/09,,-107
12/09,,-113
13/09,,-119
14/09,,-124
15/09,,-129
16/09,,-133
