Date,Real,Predict
29/06,127,127
30/06,96,96
01/07,86,86
02/07,73,73
03/07,52,52
04/07,21,21
05/07,13,13
06/07,17,17
07/07,16,16
08/07,18,18
09/07,22,20
10/07,16,25
11/07,17,18
12/07,24,19
13/07,38,27
14/07,36,44
15/07,42,41
16/07,45,48
17/07,45,51
18/07,38,51
19/07,32,43
20/07,37,37
21/07,38,42
22/07,43,44
23/07,45,49
24/07,54,51
25/07,46,61
26/07,48,52
27/07,49,55
28/07,55,55
29/07,57,63
30/07,89,65
31/07,94,102
01/08,105,107
02/08,110,120
03/08,124,126
04/08,104,142
05/08,92,119
06/08,88,106
07/08,92,100
08/08,88,105
09/08,116,100
10/08,147,132
11/08,171,168
12/08,178,196
13/08,206,203
14/08,225,236
15/08,222,257
16/08,225,254
17/08,263,257
18/08,,301
19/08,,344
20/08,,392
21/08,,448
22/08,,510
23/08,,579
24/08,,659
25/08,,749
26/08,,853
27/08,,969
28/08,,1100
29/08,,1249
