Date,Real,Predict
29/06,718,718
30/06,745,745
01/07,65,65
02/07,174,174
03/07,118,118
04/07,97,97
05/07,183,183
06/07,51,51
07/07,150,150
08/07,155,155
09/07,11,100
10/07,26,18
11/07,144,32
12/07,181,153
13/07,117,187
14/07,107,125
15/07,181,127
16/07,120,178
17/07,100,132
18/07,135,109
19/07,11,149
20/07,10,21
21/07,406,22
22/07,195,407
23/07,139,200
24/07,114,137
25/07,211,118
26/07,270,220
27/07,291,267
28/07,211,297
29/07,223,205
30/07,180,216
31/07,196,174
01/08,345,193
02/08,277,329
03/08,269,264
04/08,277,259
05/08,367,261
06/08,169,348
07/08,401,162
08/08,205,377
09/08,301,196
10/08,347,289
11/08,328,330
12/08,244,315
13/08,235,235
14/08,255,226
15/08,442,242
16/08,258,426
17/08,345,244
18/08,242,329
19/08,281,232
20/08,345,271
21/08,287,330
22/08,661,274
23/08,309,638
24/08,609,306
25/08,271,586
26/08,130,268
27/08,106,133
28/08,276,109
29/08,0,270
30/08,0,-116
31/08,0,-126
01/09,0,-133
02/09,0,-134
03/09,0,-134
04/09,,-140
05/09,,-140
06/09,,-142
07/09,,-143
08/09,,-138
09/09,,-135
10/09,,-132
11/09,,-128
12/09,,-124
13/09,,-120
