Date,Real,Predict
30/06,133,133
01/07,79,79
02/07,67,67
03/07,45,45
04/07,218,218
05/07,57,57
06/07,16,16
07/07,38,38
08/07,11,11
09/07,47,-6
10/07,126,46
11/07,77,129
12/07,83,78
13/07,49,82
14/07,180,50
15/07,83,182
16/07,23,80
17/07,61,27
18/07,105,63
19/07,43,106
20/07,109,46
21/07,202,108
22/07,119,205
23/07,381,122
24/07,246,368
25/07,290,240
26/07,424,282
27/07,274,415
28/07,36,270
29/07,261,36
30/07,173,248
31/07,149,165
01/08,361,142
02/08,303,341
03/08,231,287
04/08,244,217
05/08,165,230
06/08,138,156
07/08,165,132
08/08,174,156
09/08,163,165
10/08,183,156
11/08,125,174
12/08,172,120
13/08,173,165
14/08,115,166
15/08,327,108
16/08,136,316
17/08,197,128
18/08,231,186
19/08,208,220
20/08,177,199
21/08,210,169
22/08,35,200
23/08,381,34
24/08,146,370
25/08,384,142
26/08,207,372
27/08,268,200
28/08,294,261
29/08,391,285
30/08,274,383
31/08,112,267
01/09,235,-308
02/09,310,-290
03/09,527,-215
04/09,106,-2
05/09,280,410
