Date,Real,Predict
29/06,179,179
30/06,220,220
01/07,238,238
02/07,255,255
03/07,327,327
04/07,445,445
05/07,489,489
06/07,608,608
07/07,685,685
08/07,761,761
09/07,847,1253
10/07,896,1370
11/07,980,1459
12/07,1086,1583
13/07,1269,1739
14/07,1437,1969
15/07,2209,2192
16/07,2364,2964
17/07,2608,3189
18/07,2830,3508
19/07,3139,3816
20/07,3726,4213
21/07,4905,4880
22/07,6490,6110
23/07,8536,7738
24/07,10767,9779
25/07,12654,12032
26/07,14766,13928
27/07,16721,16101
28/07,21075,18141
29/07,24926,22368
30/07,28054,26142
31/07,30879,29218
01/08,34370,31997
02/08,37574,35414
03/08,40699,38564
04/08,43475,41637
05/08,46516,44349
06/08,49339,47329
07/08,52672,50109
08/08,55495,53371
09/08,57701,56146
10/08,60665,58342
11/08,62707,61252
12/08,64856,63275
13/08,67031,65413
14/08,70448,67570
15/08,72594,70919
16/08,75310,73073
17/08,77871,75731
18/08,80162,78251
19/08,82762,80518
20/08,84980,83096
21/08,87526,85284
22/08,89268,87803
23/08,90939,89563
24/08,93010,91257
25/08,95319,93342
26/08,97440,95673
27/08,99676,97787
28/08,102319,100050
29/08,104565,102700
30/08,106937,104860
31/08,109990,107143
01/09,112689,107290
02/09,115744,107383
03/09,119916,107429
04/09,122182,107429
05/09,,107388
06/09,,107308
07/09,,107195
08/09,,107051
09/09,,106882
10/09,,106687
11/09,,106470
