Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,1,1
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,31
10/07,2,31
11/07,4,31
12/07,5,41
13/07,5,45
14/07,5,45
15/07,6,46
16/07,6,48
17/07,6,49
18/07,7,50
19/07,7,53
20/07,8,55
21/07,8,57
22/07,9,58
23/07,10,61
24/07,11,63
25/07,15,65
26/07,15,72
27/07,17,72
28/07,17,78
29/07,23,78
30/07,24,85
31/07,25,86
01/08,27,87
02/08,31,89
03/08,34,94
04/08,44,97
05/08,48,108
06/08,55,112
07/08,58,120
08/08,64,123
09/08,74,129
10/08,86,141
11/08,101,154
12/08,119,170
13/08,122,191
14/08,137,195
15/08,138,210
16/08,156,211
17/08,163,230
18/08,176,237
19/08,177,252
20/08,178,253
21/08,202,324
22/08,217,389
23/08,218,449
24/08,233,505
25/08,,556
26/08,,603
27/08,,647
28/08,,687
29/08,,724
30/08,,759
31/08,,791
