Date,Real,Predict
29/06,8,8
30/06,11,11
01/07,12,12
02/07,13,13
03/07,15,15
04/07,31,31
05/07,39,39
06/07,54,54
07/07,57,57
08/07,60,60
09/07,61,95
10/07,63,96
11/07,66,101
12/07,71,106
13/07,73,114
14/07,78,116
15/07,125,123
16/07,130,171
17/07,140,179
18/07,152,193
19/07,161,211
20/07,177,223
21/07,256,242
22/07,270,327
23/07,373,342
24/07,483,447
25/07,543,560
26/07,658,622
27/07,728,743
28/07,857,819
29/07,1056,946
30/07,1161,1144
31/07,1238,1249
01/08,1348,1326
02/08,1426,1435
03/08,1505,1513
04/08,1613,1592
05/08,1660,1700
06/08,1770,1746
07/08,1879,1857
08/08,1957,1965
09/08,2048,2043
10/08,2195,2135
11/08,2279,2282
12/08,2324,2367
13/08,2416,2412
14/08,2499,2505
15/08,2626,2588
16/08,2773,2718
17/08,2908,2864
18/08,2989,2999
19/08,3070,3081
20/08,3178,3162
21/08,3208,3271
22/08,3294,3301
23/08,3353,3390
24/08,3413,3451
25/08,3463,3513
26/08,3485,3565
27/08,3539,3587
28/08,3564,3643
29/08,3593,3748
30/08,3647,3860
31/08,3724,3986
01/09,3794,4130
02/09,3891,4297
03/09,,4492
04/09,,4716
05/09,,4972
06/09,,5264
07/09,,5593
08/09,,5958
09/09,,6363
10/09,,6807
11/09,,7290
12/09,,7813
