Date,Real,Predict
29/06,127,127
30/06,96,96
01/07,86,86
02/07,73,73
03/07,52,52
04/07,21,21
05/07,13,13
06/07,17,17
07/07,16,16
08/07,18,18
09/07,22,31
10/07,16,38
11/07,17,27
12/07,24,29
13/07,38,41
14/07,36,66
15/07,42,63
16/07,45,73
17/07,45,78
18/07,38,77
19/07,32,66
20/07,37,56
21/07,38,65
22/07,43,66
23/07,45,74
24/07,54,77
25/07,46,92
26/07,48,79
27/07,49,82
28/07,55,83
29/07,57,94
30/07,89,97
31/07,94,152
01/08,105,161
02/08,110,179
03/08,124,188
04/08,104,212
05/08,92,178
06/08,88,157
07/08,92,150
08/08,88,157
09/08,116,150
10/08,147,198
11/08,171,250
12/08,178,292
13/08,206,302
14/08,225,352
15/08,222,384
16/08,225,379
17/08,263,384
18/08,257,451
19/08,229,438
20/08,274,390
21/08,327,466
22/08,301,556
23/08,280,510
24/08,266,474
25/08,222,451
26/08,155,378
27/08,130,261
28/08,140,220
29/08,134,239
30/08,,227
31/08,,380
01/09,,637
02/09,,1061
03/09,,1726
04/09,,2656
05/09,,3752
06/09,,4787
07/09,,5680
08/09,,6502
09/09,,7292
10/09,,7985
