Date,Real,Predict
29/06,159,159
30/06,177,177
01/07,170,170
02/07,127,127
03/07,91,91
04/07,56,56
05/07,14,14
06/07,25,25
07/07,28,28
08/07,29,29
09/07,25,537
10/07,28,474
11/07,19,515
12/07,18,364
13/07,19,338
14/07,16,349
15/07,15,298
16/07,13,275
17/07,11,246
18/07,25,213
19/07,24,471
20/07,27,452
21/07,25,504
22/07,36,467
23/07,21,662
24/07,24,397
25/07,31,452
26/07,33,577
27/07,24,617
28/07,27,452
29/07,27,496
30/07,16,500
31/07,19,305
01/08,18,360
02/08,19,345
03/08,20,360
04/08,21,371
05/08,20,397
06/08,22,371
07/08,30,411
08/08,35,562
09/08,43,650
10/08,40,790
11/08,38,735
12/08,32,702
13/08,35,588
14/08,38,658
15/08,62,709
16/08,84,1153
17/08,102,1543
18/08,127,1873
19/08,139,2335
20/08,164,2552
21/08,184,3014
22/08,188,3377
23/08,200,3457
24/08,174,3684
25/08,123,3207
26/08,80,2268
27/08,50,1469
28/08,0,929
29/08,0,0
30/08,0,0
31/08,0,0
01/09,0,0
02/09,,0
03/09,,0
04/09,,0
05/09,,0
06/09,,0
07/09,,0
08/09,,0
09/09,,0
10/09,,0
11/09,,0
12/09,,0
13/09,,0
14/09,,0
15/09,,0
16/09,,0
17/09,,0
18/09,,0
19/09,,0
20/09,,0
21/09,,0
22/09,,0
23/09,,0
24/09,,0
25/09,,0
26/09,,0
