Date,Real,Predict
29/06,50,50
30/06,60,60
01/07,62,62
02/07,52,52
03/07,48,48
04/07,25,25
05/07,12,12
06/07,11,11
07/07,9,9
08/07,6,6
09/07,6,11
10/07,5,10
11/07,6,9
12/07,10,9
13/07,12,15
14/07,12,18
15/07,16,19
16/07,18,25
17/07,19,27
18/07,21,29
19/07,22,33
20/07,23,34
21/07,22,34
22/07,19,32
23/07,20,28
24/07,24,29
25/07,18,34
26/07,23,27
27/07,26,32
28/07,26,36
29/07,22,37
30/07,24,30
31/07,20,33
01/08,14,27
02/08,9,20
03/08,9,12
04/08,7,12
05/08,6,10
06/08,7,9
07/08,20,10
08/08,21,28
09/08,36,28
10/08,42,49
11/08,43,57
12/08,47,58
13/08,49,64
14/08,91,66
15/08,93,123
16/08,114,125
17/08,102,153
18/08,118,136
19/08,69,158
20/08,88,92
21/08,68,117
22/08,110,91
23/08,123,145
24/08,170,161
25/08,201,218
26/08,197,257
27/08,226,250
28/08,193,284
29/08,160,241
30/08,,302
31/08,,382
01/09,,486
02/09,,622
03/09,,800
04/09,,1035
05/09,,1342
06/09,,1745
07/09,,2269
08/09,,2948
09/09,,3815
10/09,,4907
11/09,,6251
12/09,,7866
13/09,,9741
