Date,Real,Predict
29/06,11,11
30/06,12,12
01/07,12,12
02/07,13,13
03/07,18,18
04/07,51,51
05/07,59,59
06/07,75,75
07/07,91,91
08/07,94,94
09/07,94,218
10/07,95,219
11/07,96,223
12/07,100,225
13/07,104,237
14/07,113,244
15/07,154,266
16/07,159,307
17/07,164,321
18/07,170,332
19/07,185,348
20/07,199,381
21/07,221,402
22/07,262,428
23/07,369,474
24/07,529,580
25/07,544,747
26/07,626,762
27/07,641,854
28/07,903,872
29/07,1091,1105
30/07,1265,1279
31/07,1303,1443
01/08,1632,1478
02/08,1843,1781
03/08,1989,1980
04/08,2009,2117
05/08,2153,2136
06/08,2215,2270
07/08,2330,2329
08/08,2416,2435
09/08,2475,2516
10/08,2525,2574
11/08,2558,2621
12/08,2722,2653
13/08,2749,2815
14/08,2959,2841
15/08,3036,3035
16/08,3059,3113
17/08,3181,3134
18/08,3192,3249
19/08,3381,3260
20/08,3458,3444
21/08,3554,3517
22/08,3568,3610
23/08,3624,3625
24/08,3670,3684
25/08,3759,3732
26/08,3777,3825
27/08,3928,3843
28/08,4084,4002
29/08,4192,4161
30/08,4410,4214
31/08,4734,4247
01/09,4936,4262
02/09,5215,4261
03/09,5296,4246
04/09,,4219
05/09,,4181
06/09,,4133
07/09,,4078
08/09,,4018
09/09,,3954
10/09,,3889
11/09,,3826
12/09,,3768
13/09,,3717
