Date,Real,Predict
30/06,21,21
01/07,36,36
02/07,96,96
03/07,1,1
04/07,61,61
05/07,101,101
06/07,0,0
07/07,0,0
08/07,0,0
09/07,2,5
10/07,21,2
11/07,56,24
12/07,96,56
13/07,2,96
14/07,64,38
15/07,96,79
16/07,55,119
17/07,4,68
18/07,55,25
19/07,47,67
20/07,46,52
21/07,33,63
22/07,44,38
23/07,64,54
24/07,75,68
25/07,7,81
26/07,44,12
27/07,58,50
28/07,39,63
29/07,37,36
30/07,32,39
31/07,95,32
01/08,57,89
02/08,71,55
03/08,57,66
04/08,53,54
05/08,56,49
06/08,15,53
07/08,11,16
08/08,16,11
09/08,11,16
10/08,103,11
11/08,9,95
12/08,136,9
13/08,26,127
14/08,87,24
15/08,76,79
16/08,70,72
17/08,28,63
18/08,148,26
19/08,83,136
20/08,80,77
21/08,104,73
22/08,120,96
23/08,46,114
24/08,159,50
25/08,132,167
26/08,113,125
27/08,183,109
28/08,56,179
29/08,55,61
30/08,72,61
31/08,91,76
01/09,80,89
02/09,161,118
03/09,112,120
04/09,185,122
05/09,344,118
06/09,134,113
07/09,,103
08/09,,92
09/09,,81
10/09,,71
11/09,,62
12/09,,52
13/09,,43
14/09,,34
15/09,,26
16/09,,19
