Date,Real,Predict
29/06,945,945
30/06,1127,1127
01/07,61,61
02/07,353,353
03/07,193,193
04/07,221,221
05/07,276,276
06/07,40,40
07/07,42,42
08/07,42,42
09/07,135,422
10/07,148,287
11/07,104,207
12/07,249,141
13/07,189,254
14/07,234,146
15/07,249,200
16/07,222,162
17/07,26,136
18/07,369,-67
19/07,231,390
20/07,82,213
21/07,243,77
22/07,333,216
23/07,147,299
24/07,271,117
25/07,39,235
26/07,223,37
27/07,340,204
28/07,14,310
29/07,301,151
30/07,429,344
31/07,43,388
01/08,230,62
02/08,180,197
03/08,42,139
04/08,37,10
05/08,873,0
06/08,22,684
07/08,410,-58
08/08,202,295
09/08,92,167
10/08,180,81
11/08,214,158
12/08,122,192
13/08,194,113
14/08,188,168
15/08,168,148
16/08,216,146
17/08,230,172
18/08,227,192
19/08,235,198
20/08,219,207
21/08,218,208
22/08,173,227
23/08,198,161
24/08,257,218
25/08,342,310
26/08,225,362
27/08,355,252
28/08,98,374
29/08,384,-432
30/08,325,-454
31/08,220,-471
01/09,22,-501
02/09,583,-533
03/09,,-560
04/09,,-584
05/09,,-558
06/09,,-515
07/09,,-471
08/09,,-417
09/09,,-365
10/09,,-317
11/09,,-274
12/09,,-236
