Date,Real,Predict
30/06,177,177
01/07,62,62
02/07,73,73
03/07,333,333
04/07,155,155
05/07,95,95
06/07,11,11
07/07,58,58
08/07,41,41
09/07,106,20
10/07,194,109
11/07,3,194
12/07,19,6
13/07,338,23
14/07,181,341
15/07,19,181
16/07,140,19
17/07,323,143
18/07,431,321
19/07,368,430
20/07,443,369
21/07,786,442
22/07,489,780
23/07,504,488
24/07,629,494
25/07,205,623
26/07,444,204
27/07,969,442
28/07,680,961
29/07,328,649
30/07,468,320
31/07,1217,456
01/08,548,1176
02/08,256,527
03/08,104,246
04/08,91,101
05/08,44,87
06/08,71,42
07/08,72,69
08/08,94,69
09/08,103,90
10/08,71,100
11/08,85,68
12/08,82,82
13/08,79,79
14/08,107,77
15/08,73,103
16/08,61,71
17/08,50,59
18/08,98,49
19/08,84,95
20/08,84,80
21/08,107,81
22/08,84,104
23/08,109,82
24/08,205,106
25/08,92,201
26/08,273,90
27/08,312,266
28/08,94,306
29/08,154,93
30/08,50,154
31/08,47,51
01/09,86,48
02/09,202,-133
03/09,704,-140
04/09,88,-145
05/09,598,-157
06/09,60,-161
07/09,,-159
08/09,,-135
09/09,,-107
10/09,,-70
11/09,,-11
12/09,,13
13/09,,36
14/09,,60
15/09,,86
16/09,,111
