Date,Real,Predict
02/07,25,25
03/07,8,8
04/07,80,80
05/07,37,37
06/07,128,128
07/07,90,90
08/07,94,94
09/07,255,255
10/07,36,36
11/07,7,357
12/07,32,10
13/07,10,33
14/07,77,12
15/07,41,77
16/07,124,39
17/07,77,120
18/07,91,74
19/07,60,90
20/07,99,58
21/07,174,97
22/07,93,169
23/07,74,89
24/07,116,74
25/07,189,113
26/07,347,187
27/07,31,336
28/07,234,31
29/07,49,227
30/07,226,48
31/07,223,226
01/08,228,220
02/08,50,223
03/08,379,48
04/08,279,370
05/08,193,276
06/08,24,182
07/08,183,27
08/08,87,178
09/08,134,92
10/08,117,135
11/08,105,120
12/08,66,99
13/08,53,71
14/08,288,57
15/08,44,284
16/08,256,40
17/08,159,249
18/08,28,151
19/08,169,30
20/08,17,165
21/08,317,20
22/08,116,314
23/08,153,112
24/08,34,156
25/08,142,31
26/08,103,148
27/08,203,99
28/08,33,194
29/08,362,28
30/08,322,348
31/08,283,308
01/09,550,283
02/09,430,528
03/09,382,222
04/09,531,217
05/09,121,215
06/09,322,215
07/09,,209
08/09,,213
09/09,,215
10/09,,212
11/09,,209
12/09,,211
13/09,,208
