Date,Real,Predict
29/06,231,231
30/06,275,275
01/07,40,40
02/07,51,51
03/07,34,34
04/07,18,18
05/07,58,58
06/07,22,22
07/07,46,46
08/07,31,31
09/07,18,2
10/07,36,21
11/07,39,37
12/07,52,39
13/07,34,52
14/07,13,33
15/07,52,15
16/07,8,55
17/07,116,10
18/07,167,116
19/07,4,166
20/07,42,24
21/07,144,46
22/07,64,145
23/07,43,64
24/07,99,40
25/07,129,95
26/07,280,125
27/07,190,275
28/07,24,187
29/07,197,25
30/07,185,189
31/07,63,177
01/08,89,60
02/08,318,85
03/08,156,305
04/08,111,150
05/08,60,105
06/08,187,57
07/08,167,180
08/08,233,160
09/08,204,224
10/08,243,198
11/08,217,235
12/08,227,210
13/08,345,220
14/08,329,334
15/08,206,316
16/08,196,201
17/08,58,188
18/08,64,56
19/08,107,62
20/08,103,103
21/08,100,99
22/08,95,98
23/08,137,93
24/08,38,134
25/08,74,37
26/08,106,74
27/08,102,106
28/08,37,102
29/08,99,-114
30/08,81,-105
31/08,60,-66
01/09,66,58
02/09,106,406
03/09,,1293
