Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,3,3
05/07,4,4
06/07,4,4
07/07,4,4
08/07,4,4
09/07,4,4
10/07,6,4
11/07,6,6
12/07,7,6
13/07,9,7
14/07,10,9
15/07,11,10
16/07,13,11
17/07,17,13
18/07,20,17
19/07,21,20
20/07,25,22
21/07,35,26
22/07,41,36
23/07,45,42
24/07,55,46
25/07,59,56
26/07,68,60
27/07,76,69
28/07,88,77
29/07,93,89
30/07,96,94
31/07,101,97
01/08,116,102
02/08,126,117
03/08,132,127
04/08,149,133
05/08,157,150
06/08,167,158
07/08,179,168
08/08,190,180
09/08,199,191
10/08,224,200
11/08,235,225
12/08,249,236
13/08,258,250
14/08,283,259
15/08,311,284
16/08,340,312
17/08,355,341
18/08,377,356
19/08,411,378
20/08,430,412
21/08,450,414
22/08,482,416
23/08,511,418
24/08,524,419
25/08,,421
26/08,,423
27/08,,424
28/08,,426
29/08,,428
30/08,,429
31/08,,431
