Date,Real,Predict
29/06,394,394
30/06,340,340
01/07,303,303
02/07,208,208
03/07,132,132
04/07,173,173
05/07,205,205
06/07,295,295
07/07,289,289
08/07,291,291
09/07,305,322
10/07,291,336
11/07,213,319
12/07,248,233
13/07,347,271
14/07,328,378
15/07,344,357
16/07,409,373
17/07,393,443
18/07,385,426
19/07,395,416
20/07,461,425
21/07,423,496
22/07,478,454
23/07,519,511
24/07,580,555
25/07,527,619
26/07,595,562
27/07,618,634
28/07,655,659
29/07,669,697
30/07,770,711
31/07,747,817
01/08,776,793
02/08,721,823
03/08,727,764
04/08,697,770
05/08,674,739
06/08,692,714
07/08,828,733
08/08,932,877
09/08,1121,987
10/08,1356,1187
11/08,1514,1435
12/08,1756,1602
13/08,2082,1857
14/08,2476,2202
15/08,2710,2618
16/08,2938,2864
17/08,3081,3105
18/08,3173,3255
19/08,3228,3351
20/08,3552,3408
21/08,3587,3748
22/08,3841,3781
23/08,3983,4045
24/08,3691,4189
25/08,3394,3873
26/08,3643,3557
27/08,3432,3811
28/08,3004,3583
29/08,,3742
30/08,,3909
31/08,,4085
01/09,,4270
02/09,,4464
03/09,,4669
04/09,,4887
05/09,,5120
06/09,,5367
07/09,,5632
08/09,,5912
09/09,,6208
10/09,,6522
11/09,,6853
12/09,,7204
