Date,Real,Predict
29/06,13,13
30/06,21,21
01/07,22,22
02/07,27,27
03/07,52,52
04/07,109,109
05/07,135,135
06/07,142,142
07/07,145,145
08/07,148,148
09/07,157,230
10/07,162,243
11/07,168,254
12/07,182,263
13/07,200,286
14/07,218,310
15/07,351,336
16/07,364,469
17/07,366,490
18/07,390,493
19/07,410,530
20/07,423,557
21/07,495,573
22/07,614,649
23/07,697,772
24/07,822,855
25/07,841,982
26/07,919,1001
27/07,1020,1082
28/07,1036,1189
29/07,1290,1204
30/07,1618,1452
31/07,1650,1773
01/08,1850,1804
02/08,1986,1999
03/08,2018,2132
04/08,2050,2163
05/08,2738,2194
06/08,2754,2865
07/08,3106,2881
08/08,3255,3223
09/08,3306,3369
10/08,3443,3420
11/08,3574,3554
12/08,3643,3683
13/08,3764,3751
14/08,3918,3871
15/08,3999,4021
16/08,4176,4102
17/08,4342,4275
18/08,4483,4437
19/08,4623,4576
20/08,4768,4715
21/08,4905,4858
22/08,4977,4993
23/08,5055,5066
24/08,5170,5146
25/08,5320,5262
26/08,5443,5414
27/08,5591,5536
28/08,5714,5687
29/08,5854,5811
30/08,5985,5955
31/08,6226,6089
01/09,6408,6280
02/09,6606,6552
03/09,6847,6901
04/09,7004,7317
05/09,,7794
06/09,,8333
07/09,,8930
08/09,,9577
09/09,,10268
10/09,,10983
11/09,,11719
