Date,Real,Predict
29/06,8,8
30/06,8,8
01/07,13,13
02/07,14,14
03/07,16,16
04/07,20,20
05/07,28,28
06/07,29,29
07/07,30,30
08/07,30,30
09/07,30,206
10/07,30,207
11/07,48,207
12/07,54,274
13/07,56,296
14/07,57,300
15/07,117,304
16/07,118,362
17/07,121,366
18/07,126,375
19/07,132,392
20/07,145,408
21/07,149,430
22/07,193,435
23/07,236,485
24/07,282,525
25/07,392,572
26/07,398,681
27/07,459,688
28/07,475,762
29/07,677,775
30/07,711,947
31/07,746,977
01/08,782,1008
02/08,853,1038
03/08,917,1099
04/08,1050,1155
05/08,1100,1267
06/08,1196,1310
07/08,1241,1395
08/08,1313,1433
09/08,1393,1496
10/08,1505,1571
11/08,1623,1667
12/08,1797,1775
13/08,1828,1937
14/08,2007,1966
15/08,2011,2118
16/08,2167,2122
17/08,2233,2253
18/08,2353,2311
19/08,2360,2420
20/08,2365,2426
21/08,2581,2430
22/08,2664,2626
23/08,2671,2712
24/08,2778,2719
25/08,2854,2827
26/08,2911,2904
27/08,2979,2958
28/08,3050,3028
29/08,3112,3098
30/08,3155,3047
31/08,3221,2928
01/09,3264,2767
02/09,3291,2582
03/09,3335,2383
04/09,,2180
05/09,,1981
06/09,,1790
07/09,,1611
08/09,,1445
09/09,,1294
10/09,,1157
11/09,,1033
12/09,,923
13/09,,826
