Date,Real,Predict
29/06,514,514
30/06,581,581
01/07,24,24
02/07,90,90
03/07,19,19
04/07,64,64
05/07,86,86
06/07,91,91
07/07,48,48
08/07,34,34
09/07,19,0
10/07,70,18
11/07,60,70
12/07,88,60
13/07,21,88
14/07,65,25
15/07,88,68
16/07,79,89
17/07,121,80
18/07,178,124
19/07,106,184
20/07,101,107
21/07,268,101
22/07,40,269
23/07,181,42
24/07,239,179
25/07,121,238
26/07,330,121
27/07,237,329
28/07,111,236
29/07,236,111
30/07,138,232
31/07,102,135
01/08,127,100
02/08,103,124
03/08,105,101
04/08,127,103
05/08,60,124
06/08,154,59
07/08,127,151
08/08,106,124
09/08,163,105
10/08,193,161
11/08,137,191
12/08,80,136
13/08,148,81
14/08,101,146
15/08,264,100
16/08,179,261
17/08,187,174
18/08,130,184
19/08,136,128
20/08,163,134
21/08,48,160
22/08,207,47
23/08,149,205
24/08,133,149
25/08,114,131
26/08,40,113
27/08,130,41
28/08,42,129
29/08,90,15
30/08,142,49
31/08,168,85
01/09,143,123
02/09,199,161
03/09,,202
04/09,,247
05/09,,298
06/09,,362
07/09,,442
08/09,,541
09/09,,672
10/09,,845
11/09,,1071
12/09,,1365
