Date,Real,Predict
29/06,70,70
30/06,87,87
01/07,40,40
02/07,24,24
03/07,21,21
04/07,18,18
05/07,1,1
06/07,20,20
07/07,24,24
08/07,25,25
09/07,25,48
10/07,30,49
11/07,11,58
12/07,7,21
13/07,8,14
14/07,9,16
15/07,5,17
16/07,7,10
17/07,5,13
18/07,5,10
19/07,5,9
20/07,7,10
21/07,7,13
22/07,8,13
23/07,8,14
24/07,7,14
25/07,10,11
26/07,8,17
27/07,7,14
28/07,8,13
29/07,9,13
30/07,17,16
31/07,17,28
01/08,19,27
02/08,19,31
03/08,18,30
04/08,5,29
05/08,9,8
06/08,8,15
07/08,26,13
08/08,27,42
09/08,55,44
10/08,51,88
11/08,59,82
12/08,49,95
13/08,60,78
14/08,34,96
15/08,34,55
16/08,41,55
17/08,50,66
18/08,38,81
19/08,51,60
20/08,58,80
21/08,52,91
22/08,60,82
23/08,65,95
24/08,56,102
25/08,50,88
26/08,45,79
27/08,26,71
28/08,22,40
29/08,,62
30/08,,97
31/08,,153
01/09,,241
02/09,,381
03/09,,605
04/09,,963
05/09,,1537
06/09,,2454
07/09,,3913
08/09,,6208
09/09,,9745
10/09,,14988
11/09,,22286
12/09,,31507
