Date,Real,Predict
29/06,8,8
30/06,8,8
01/07,13,13
02/07,14,14
03/07,16,16
04/07,20,20
05/07,28,28
06/07,29,29
07/07,30,30
08/07,30,30
09/07,30,142
10/07,30,142
11/07,48,142
12/07,54,192
13/07,56,208
14/07,57,212
15/07,117,214
16/07,118,273
17/07,121,276
18/07,126,283
19/07,132,295
20/07,145,308
21/07,149,327
22/07,193,332
23/07,236,380
24/07,282,421
25/07,392,468
26/07,398,579
27/07,459,585
28/07,475,655
29/07,677,669
30/07,711,853
31/07,746,885
01/08,782,917
02/08,853,949
03/08,917,1015
04/08,1050,1074
05/08,1100,1195
06/08,1196,1241
07/08,1241,1330
08/08,1313,1371
09/08,1393,1438
10/08,1505,1515
11/08,1623,1618
12/08,1797,1730
13/08,1828,1898
14/08,2007,1927
15/08,2011,2090
16/08,2167,2094
17/08,2233,2236
18/08,2353,2296
19/08,2360,2410
20/08,2365,2417
21/08,2581,2422
22/08,2664,2626
23/08,2671,2711
24/08,2778,2718
25/08,2854,2827
26/08,2911,2904
27/08,2979,2960
28/08,3037,3029
29/08,3107,3097
30/08,3200,3177
31/08,3259,3265
01/09,3283,3357
02/09,3306,3451
03/09,,3544
04/09,,3634
05/09,,3719
06/09,,3799
07/09,,3873
08/09,,3941
09/09,,4004
10/09,,4064
11/09,,4122
12/09,,4187
