Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,1,1
03/07,1,1
04/07,2,2
05/07,6,6
06/07,6,6
07/07,6,6
08/07,6,6
09/07,7,10
10/07,8,12
11/07,9,13
12/07,11,14
13/07,14,16
14/07,15,20
15/07,17,21
16/07,18,24
17/07,18,25
18/07,22,25
19/07,23,30
20/07,23,31
21/07,27,31
22/07,31,36
23/07,33,40
24/07,36,42
25/07,37,46
26/07,40,47
27/07,44,50
28/07,44,55
29/07,52,55
30/07,66,63
31/07,67,77
01/08,77,78
02/08,84,88
03/08,86,95
04/08,88,97
05/08,137,99
06/08,138,148
07/08,158,149
08/08,170,169
09/08,176,181
10/08,190,188
11/08,207,202
12/08,214,219
13/08,226,226
14/08,239,238
15/08,250,251
16/08,271,262
17/08,290,283
18/08,306,302
19/08,323,318
20/08,343,336
21/08,358,356
22/08,371,371
23/08,387,384
24/08,403,400
25/08,420,417
26/08,434,434
27/08,453,448
28/08,459,468
29/08,475,480
30/08,488,491
31/08,501,501
01/09,506,509
02/09,525,517
03/09,,524
04/09,,530
05/09,,536
06/09,,542
07/09,,548
08/09,,554
09/09,,559
10/09,,565
11/09,,570
12/09,,576
