Date,Real,Predict
29/06,13,13
30/06,21,21
01/07,22,22
02/07,27,27
03/07,52,52
04/07,109,109
05/07,135,135
06/07,142,142
07/07,145,145
08/07,148,148
09/07,157,568
10/07,162,602
11/07,168,635
12/07,182,658
13/07,200,716
14/07,218,765
15/07,351,823
16/07,364,953
17/07,366,1007
18/07,390,1014
19/07,410,1104
20/07,423,1163
21/07,495,1187
22/07,614,1278
23/07,697,1415
24/07,822,1493
25/07,841,1621
26/07,919,1640
27/07,1020,1730
28/07,1036,1858
29/07,1290,1870
30/07,1618,2079
31/07,1650,2354
01/08,1850,2381
02/08,1986,2542
03/08,2018,2655
04/08,2050,2681
05/08,2738,2707
06/08,2754,3276
07/08,3106,3290
08/08,3255,3575
09/08,3306,3701
10/08,3443,3748
11/08,3574,3862
12/08,3643,3978
13/08,3764,4042
14/08,3918,4149
15/08,3999,4274
16/08,4176,4354
17/08,4342,4496
18/08,4483,4636
19/08,4623,4761
20/08,4768,4888
21/08,4905,5013
22/08,4977,5135
23/08,5055,5209
24/08,5170,5292
25/08,5320,5410
26/08,5443,5565
27/08,5591,5680
28/08,5648,5835
29/08,5789,5815
30/08,5919,5628
31/08,6038,5341
01/09,6083,5002
02/09,6373,4650
03/09,,4314
04/09,,4005
05/09,,3734
06/09,,3501
07/09,,3306
08/09,,3145
09/09,,3011
10/09,,2901
11/09,,2810
12/09,,2735
