Date,Real,Predict
29/06,20,20
30/06,21,21
01/07,22,22
02/07,25,25
03/07,40,40
04/07,65,65
05/07,82,82
06/07,91,91
07/07,101,101
08/07,114,114
09/07,115,386
10/07,116,389
11/07,124,395
12/07,134,426
13/07,145,466
14/07,153,494
15/07,250,518
16/07,257,616
17/07,265,642
18/07,274,665
19/07,275,695
20/07,277,698
21/07,397,701
22/07,467,856
23/07,546,939
24/07,598,1018
25/07,702,1074
26/07,796,1182
27/07,882,1294
28/07,1127,1405
29/07,1315,1611
30/07,1453,1780
31/07,1601,1907
01/08,1901,2043
02/08,2111,2310
03/08,2315,2503
04/08,2551,2690
05/08,2840,2899
06/08,2961,3161
07/08,3305,3273
08/08,3456,3579
09/08,3624,3718
10/08,3888,3884
11/08,4089,4124
12/08,4228,4316
13/08,4374,4453
14/08,4583,4593
15/08,4796,4780
16/08,5008,5001
17/08,5258,5190
18/08,5408,5419
19/08,5575,5563
20/08,5804,5725
21/08,5984,5939
22/08,6260,6111
23/08,6382,6411
24/08,6656,6545
25/08,6775,6836
26/08,6846,6964
27/08,6890,7034
28/08,7087,7081
29/08,7233,7120
30/08,7333,7050
31/08,7561,6904
01/09,7713,6705
02/09,7832,6472
03/09,,6217
04/09,,5951
05/09,,5684
06/09,,5422
07/09,,5169
08/09,,4929
09/09,,4703
10/09,,4494
11/09,,4301
12/09,,4125
