Date,Real,Predict
02/07,0,0
03/07,1,1
04/07,2,2
05/07,3,3
06/07,3,3
07/07,19,19
08/07,28,28
09/07,28,28
10/07,28,28
11/07,28,28
12/07,28,54
13/07,29,54
14/07,32,57
15/07,37,63
16/07,37,74
17/07,42,74
18/07,93,83
19/07,96,137
20/07,96,144
21/07,100,144
22/07,104,151
23/07,111,158
24/07,121,168
25/07,137,179
26/07,173,197
27/07,207,235
28/07,210,271
29/07,225,274
30/07,242,291
31/07,287,311
01/08,318,355
02/08,342,386
03/08,414,410
04/08,464,483
05/08,518,533
06/08,561,588
07/08,606,631
08/08,650,676
09/08,661,720
10/08,670,731
11/08,682,740
12/08,688,753
13/08,766,759
14/08,772,837
15/08,849,843
16/08,865,923
17/08,936,940
18/08,973,1011
19/08,1030,1050
20/08,1050,1107
21/08,1142,1127
22/08,1191,1221
23/08,1244,1272
24/08,1309,1326
25/08,1359,1393
26/08,1377,1446
27/08,1448,1466
28/08,1506,1541
29/08,1568,1603
30/08,1644,1667
31/08,1671,1749
01/09,1692,1778
02/09,1721,1801
03/09,1790,1906
04/09,1832,2009
05/09,1916,2108
06/09,1991,2204
07/09,2076,2297
08/09,,2385
09/09,,2469
10/09,,2547
11/09,,2620
12/09,,2688
13/09,,2750
14/09,,2807
15/09,,2860
16/09,,2908
17/09,,2953
