Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,8
10/07,2,8
11/07,2,9
12/07,3,9
13/07,3,10
14/07,3,11
15/07,4,11
16/07,5,12
17/07,6,14
18/07,7,15
19/07,8,17
20/07,8,18
21/07,10,19
22/07,11,21
23/07,12,23
24/07,13,24
25/07,16,25
26/07,18,28
27/07,20,31
28/07,21,34
29/07,27,35
30/07,30,41
31/07,34,45
01/08,43,49
02/08,51,58
03/08,57,66
04/08,69,72
05/08,77,85
06/08,85,93
07/08,94,101
08/08,106,110
09/08,114,122
10/08,125,131
11/08,138,142
12/08,149,155
13/08,160,167
14/08,170,178
15/08,184,188
16/08,195,203
17/08,206,214
18/08,217,225
19/08,229,236
20/08,245,249
21/08,252,265
22/08,274,272
23/08,292,295
24/08,298,314
25/08,311,320
26/08,313,334
27/08,329,336
28/08,339,353
29/08,352,364
30/08,366,378
31/08,381,414
01/09,395,459
02/09,405,508
03/09,433,568
04/09,,644
05/09,,732
06/09,,830
07/09,,925
08/09,,1013
09/09,,1101
10/09,,1189
