Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,1,1
04/07,2,2
05/07,3,3
06/07,3,3
07/07,3,3
08/07,3,3
09/07,4,58
10/07,5,61
11/07,5,67
12/07,5,67
13/07,10,67
14/07,11,79
15/07,11,84
16/07,12,85
17/07,15,89
18/07,20,99
19/07,22,113
20/07,25,123
21/07,36,135
22/07,42,158
23/07,50,172
24/07,57,185
25/07,61,200
26/07,66,206
27/07,76,218
28/07,97,244
29/07,105,262
30/07,120,271
31/07,154,289
01/08,178,329
02/08,188,355
03/08,192,366
04/08,198,371
05/08,200,376
06/08,204,377
07/08,207,381
08/08,213,385
09/08,220,391
10/08,226,399
11/08,233,406
12/08,238,413
13/08,243,419
14/08,250,425
15/08,255,432
16/08,261,438
17/08,265,444
18/08,272,448
19/08,278,456
20/08,286,462
21/08,293,471
22/08,299,479
23/08,308,486
24/08,321,496
25/08,326,511
26/08,343,517
27/08,360,537
28/08,365,558
29/08,372,564
30/08,374,573
31/08,378,788
01/09,383,1013
02/09,395,1251
03/09,423,1500
04/09,,1764
05/09,,2039
06/09,,2326
07/09,,2626
08/09,,2945
09/09,,3285
10/09,,3649
