Date,Real,Predict
29/06,7,7
30/06,12,12
01/07,13,13
02/07,13,13
03/07,14,14
04/07,38,38
05/07,40,40
06/07,42,42
07/07,43,43
08/07,44,44
09/07,50,109
10/07,53,122
11/07,55,131
12/07,55,137
13/07,56,137
14/07,64,138
15/07,68,154
16/07,74,158
17/07,79,171
18/07,91,180
19/07,96,205
20/07,120,216
21/07,146,250
22/07,222,281
23/07,258,365
24/07,365,403
25/07,417,516
26/07,478,571
27/07,507,640
28/07,622,674
29/07,841,783
30/07,944,996
31/07,959,1097
01/08,1055,1112
02/08,1159,1205
03/08,1233,1307
04/08,1371,1379
05/08,1406,1513
06/08,1564,1547
07/08,1655,1703
08/08,1745,1791
09/08,1849,1879
10/08,2007,1985
11/08,2090,2140
12/08,2179,2223
13/08,2350,2313
14/08,2607,2485
15/08,2683,2734
16/08,2846,2813
17/08,3086,2971
18/08,3217,3207
19/08,3388,3338
20/08,3510,3510
21/08,3715,3631
22/08,3773,3836
23/08,3893,3898
24/08,4013,4027
25/08,4245,4153
26/08,4480,4399
27/08,4700,4639
28/08,5072,4874
29/08,5369,5262
30/08,5671,5414
31/08,6099,5533
01/09,6302,5623
02/09,6560,5687
03/09,6914,5727
04/09,,5748
05/09,,5751
06/09,,5738
07/09,,5712
08/09,,5674
09/09,,5626
10/09,,5570
11/09,,5506
12/09,,5437
13/09,,5362
