Date,Real,Predict
02/07,89,89
03/07,120,120
04/07,112,112
05/07,80,80
06/07,58,58
07/07,40,40
08/07,7,7
09/07,24,24
10/07,24,24
11/07,23,23
12/07,25,34
13/07,26,38
14/07,8,38
15/07,10,12
16/07,11,15
17/07,10,17
18/07,9,15
19/07,13,14
20/07,12,20
21/07,15,18
22/07,16,23
23/07,18,24
24/07,19,28
25/07,23,28
26/07,26,35
27/07,29,39
28/07,27,44
29/07,29,41
30/07,33,44
31/07,40,50
01/08,44,60
02/08,54,67
03/08,49,81
04/08,46,75
05/08,42,69
06/08,41,64
07/08,35,62
08/08,42,53
09/08,48,63
10/08,48,73
11/08,60,73
12/08,63,90
13/08,83,95
14/08,88,126
15/08,139,132
16/08,155,210
17/08,197,234
18/08,223,298
19/08,254,336
20/08,317,383
21/08,340,477
22/08,412,513
23/08,406,621
24/08,374,613
25/08,271,565
26/08,265,408
27/08,148,398
28/08,97,222
29/08,80,144
30/08,59,118
31/08,4,86
01/09,0,6
02/09,0,0
03/09,,0
04/09,,0
05/09,,0
06/09,,0
07/09,,0
08/09,,0
09/09,,0
10/09,,0
11/09,,0
12/09,,0
13/09,,0
14/09,,0
