Date,Real,Predict
29/06,945,945
30/06,1127,1127
01/07,61,61
02/07,353,353
03/07,193,193
04/07,221,221
05/07,276,276
06/07,40,40
07/07,42,42
08/07,42,42
09/07,135,2359
10/07,148,-51
11/07,104,134
12/07,249,-102
13/07,189,66
14/07,234,147
15/07,249,169
16/07,222,97
17/07,26,-34
18/07,369,-360
19/07,231,442
20/07,82,132
21/07,243,84
22/07,333,211
23/07,147,314
24/07,271,86
25/07,39,210
26/07,223,54
27/07,340,203
28/07,14,259
29/07,301,551
30/07,429,527
31/07,43,423
01/08,230,125
02/08,180,222
03/08,42,70
04/08,37,-74
05/08,873,56
06/08,22,686
07/08,410,-287
08/08,202,185
09/08,92,163
10/08,180,0
11/08,214,137
12/08,122,211
13/08,194,130
14/08,188,180
15/08,168,153
16/08,216,148
17/08,230,176
18/08,227,195
19/08,235,199
20/08,219,208
21/08,218,243
22/08,173,293
23/08,198,148
24/08,257,312
25/08,342,570
26/08,225,481
27/08,355,389
28/08,253,518
29/08,366,468
30/08,330,1290
31/08,320,1102
01/09,343,840
02/09,378,625
03/09,362,336
04/09,,-22
05/09,,-204
06/09,,-422
07/09,,-661
08/09,,-907
09/09,,-884
10/09,,-838
11/09,,-779
12/09,,-711
13/09,,-641
