Date,Real,Predict
29/06,179,179
30/06,220,220
01/07,238,238
02/07,255,255
03/07,327,327
04/07,445,445
05/07,489,489
06/07,608,608
07/07,685,685
08/07,761,761
09/07,847,3089
10/07,896,3316
11/07,980,3553
12/07,1086,3830
13/07,1269,4173
14/07,1437,4577
15/07,2209,5006
16/07,2364,5781
17/07,2608,6261
18/07,2830,6857
19/07,3139,7477
20/07,3726,8200
21/07,4905,9157
22/07,6490,10579
23/07,8536,12370
24/07,10767,14395
25/07,12654,16729
26/07,14766,18664
27/07,16721,21068
28/07,21075,23429
29/07,24926,27200
30/07,28054,30703
31/07,30879,33596
01/08,34370,36219
02/08,37574,39368
03/08,40699,42331
04/08,43475,45222
05/08,46516,47724
06/08,49339,50507
07/08,52672,53137
08/08,55495,56147
09/08,57701,58758
10/08,60665,60920
11/08,62707,63635
12/08,64856,65587
13/08,67031,67687
14/08,70448,69767
15/08,72594,72863
16/08,75310,75046
17/08,77871,77494
18/08,80162,79862
19/08,82762,82052
20/08,84980,84560
21/08,87526,86643
22/08,89268,89073
23/08,90939,90910
24/08,93010,92702
25/08,95319,94856
26/08,97440,97272
27/08,99676,99361
28/08,102319,101733
29/08,104565,102305
30/08,106937,101717
31/08,109990,100282
01/09,112689,98281
02/09,116058,95950
03/09,,93476
04/09,,90987
05/09,,88568
06/09,,86264
07/09,,84102
08/09,,82095
09/09,,80237
10/09,,78521
11/09,,76939
12/09,,75482
