Date,Real,Predict
30/06,67,67
01/07,24,24
02/07,90,90
03/07,19,19
04/07,64,64
05/07,86,86
06/07,91,91
07/07,48,48
08/07,34,34
09/07,19,1072
10/07,70,19
11/07,60,72
12/07,88,57
13/07,21,88
14/07,65,20
15/07,88,62
16/07,79,84
17/07,121,79
18/07,178,119
19/07,106,175
20/07,101,103
21/07,268,99
22/07,40,260
23/07,181,44
24/07,239,176
25/07,121,232
26/07,330,117
27/07,237,315
28/07,111,224
29/07,236,101
30/07,138,221
31/07,102,127
01/08,127,101
02/08,103,122
03/08,105,95
04/08,127,99
05/08,60,115
06/08,154,51
07/08,127,150
08/08,106,122
09/08,163,100
10/08,193,154
11/08,137,181
12/08,80,128
13/08,148,76
14/08,101,142
15/08,264,96
16/08,179,253
17/08,187,171
18/08,130,178
19/08,136,123
20/08,163,135
21/08,48,160
22/08,207,51
23/08,149,202
24/08,133,150
25/08,114,128
26/08,40,113
27/08,130,42
28/08,100,129
29/08,72,100
30/08,128,69
31/08,142,828
01/09,142,811
02/09,143,801
03/09,199,804
04/09,,803
05/09,,785
06/09,,761
07/09,,736
08/09,,710
09/09,,625
10/09,,484
