Date,Real,Predict
29/06,551,551
30/06,594,594
01/07,59,59
02/07,72,72
03/07,187,187
04/07,164,164
05/07,77,77
06/07,7,7
07/07,19,19
08/07,16,16
09/07,119,89
10/07,3,137
11/07,49,14
12/07,75,69
13/07,198,103
14/07,162,196
15/07,75,170
16/07,56,51
17/07,120,69
18/07,185,123
19/07,180,191
20/07,243,185
21/07,77,242
22/07,205,71
23/07,71,205
24/07,161,77
25/07,97,167
26/07,490,89
27/07,396,475
28/07,291,378
29/07,28,256
30/07,292,30
31/07,354,275
01/08,194,336
02/08,322,175
03/08,540,295
04/08,107,500
05/08,84,100
06/08,164,80
07/08,94,157
08/08,251,87
09/08,141,233
10/08,213,131
11/08,211,197
12/08,232,200
13/08,158,222
14/08,157,150
15/08,162,147
16/08,129,156
17/08,172,120
18/08,136,161
19/08,226,129
20/08,124,213
21/08,189,120
22/08,191,181
23/08,221,188
24/08,175,214
25/08,242,166
26/08,205,233
27/08,245,201
28/08,167,243
29/08,356,-191
30/08,376,-179
31/08,359,-152
01/09,346,-103
02/09,241,-4
03/09,,160
04/09,,415
05/09,,785
06/09,,1253
07/09,,1722
08/09,,2062
09/09,,2220
10/09,,2249
11/09,,2221
12/09,,2168
