Date,Real,Predict
29/06,8,8
30/06,11,11
01/07,12,12
02/07,13,13
03/07,15,15
04/07,31,31
05/07,39,39
06/07,54,54
07/07,57,57
08/07,60,60
09/07,61,81
10/07,63,82
11/07,66,86
12/07,71,90
13/07,73,97
14/07,78,99
15/07,125,105
16/07,130,153
17/07,140,160
18/07,152,172
19/07,161,188
20/07,177,199
21/07,256,217
22/07,270,299
23/07,373,314
24/07,483,418
25/07,543,530
26/07,658,591
27/07,728,710
28/07,857,783
29/07,1056,911
30/07,1161,1110
31/07,1238,1215
01/08,1348,1292
02/08,1426,1401
03/08,1505,1479
04/08,1613,1559
05/08,1660,1666
06/08,1770,1713
07/08,1879,1823
08/08,1957,1932
09/08,2048,2010
10/08,2195,2102
11/08,2279,2249
12/08,2324,2333
13/08,2416,2379
14/08,2499,2471
15/08,2626,2554
16/08,2773,2683
17/08,2908,2829
18/08,2989,2964
19/08,3070,3046
20/08,3178,3127
21/08,3208,3236
22/08,3294,3266
23/08,3353,3354
24/08,3413,3414
25/08,3463,3475
26/08,3485,3526
27/08,3539,3549
28/08,3587,3604
29/08,3614,3653
30/08,3665,3680
31/08,3772,3771
01/09,3847,3885
02/09,3922,4020
03/09,4055,4178
04/09,,4360
05/09,,4565
06/09,,4791
07/09,,5044
08/09,,5301
09/09,,5565
10/09,,5890
