Date,Real,Predict
29/06,159,159
30/06,177,177
01/07,170,170
02/07,127,127
03/07,91,91
04/07,56,56
05/07,14,14
06/07,25,25
07/07,28,28
08/07,29,29
09/07,25,281
10/07,28,249
11/07,19,270
12/07,18,191
13/07,19,177
14/07,16,183
15/07,15,156
16/07,13,144
17/07,11,129
18/07,25,112
19/07,24,247
20/07,27,237
21/07,25,264
22/07,36,245
23/07,21,347
24/07,24,208
25/07,31,237
26/07,33,303
27/07,24,324
28/07,27,237
29/07,27,260
30/07,16,262
31/07,19,160
01/08,18,189
02/08,19,181
03/08,20,189
04/08,21,194
05/08,20,208
06/08,22,194
07/08,30,216
08/08,35,295
09/08,43,341
10/08,40,414
11/08,38,385
12/08,32,368
13/08,35,308
14/08,38,345
15/08,62,372
16/08,84,605
17/08,102,810
18/08,127,983
19/08,139,1226
20/08,164,1339
21/08,184,1582
22/08,188,1773
23/08,200,1815
24/08,174,1934
25/08,123,1684
26/08,80,1191
27/08,50,771
28/08,0,487
29/08,0,0
30/08,0,0
31/08,0,0
01/09,0,0
02/09,,0
03/09,,0
04/09,,0
05/09,,0
06/09,,0
07/09,,0
08/09,,0
09/09,,0
10/09,,0
11/09,,0
12/09,,0
13/09,,0
14/09,,0
15/09,,0
16/09,,0
17/09,,0
18/09,,0
19/09,,0
20/09,,0
21/09,,0
22/09,,0
23/09,,0
24/09,,0
25/09,,0
26/09,,0
