Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,2,10
10/07,3,12
11/07,3,14
12/07,3,15
13/07,3,15
14/07,4,15
15/07,4,17
16/07,5,17
17/07,6,19
18/07,8,21
19/07,8,25
20/07,9,26
21/07,10,29
22/07,12,31
23/07,13,34
24/07,16,36
25/07,18,40
26/07,20,43
27/07,21,47
28/07,24,48
29/07,31,51
30/07,35,59
31/07,36,63
01/08,41,64
02/08,47,69
03/08,51,75
04/08,62,80
05/08,64,91
06/08,76,93
07/08,81,105
08/08,88,111
09/08,101,118
10/08,117,132
11/08,128,148
12/08,137,160
13/08,154,170
14/08,175,188
15/08,185,210
16/08,204,221
17/08,231,241
18/08,246,269
19/08,266,284
20/08,283,305
21/08,305,323
22/08,316,347
23/08,340,359
24/08,357,386
25/08,384,406
26/08,411,438
27/08,439,469
28/08,477,502
29/08,511,545
30/08,542,585
31/08,589,667
01/09,612,757
02/09,640,853
03/09,661,953
04/09,,1062
05/09,,1187
06/09,,1332
07/09,,1502
08/09,,1698
09/09,,1912
10/09,,2132
