Date,Real,Predict
30/06,38,38
01/07,49,49
02/07,112,112
03/07,23,23
04/07,40,40
05/07,125,125
06/07,4,4
07/07,36,36
08/07,13,13
09/07,12,30
10/07,30,40
11/07,18,51
12/07,111,26
13/07,25,125
14/07,55,51
15/07,111,79
16/07,95,138
17/07,67,123
18/07,97,82
19/07,114,107
20/07,19,131
21/07,140,26
22/07,91,141
23/07,74,102
24/07,61,79
25/07,147,61
26/07,196,160
27/07,202,208
28/07,35,205
29/07,254,48
30/07,98,250
31/07,134,90
01/08,217,114
02/08,186,183
03/08,157,155
04/08,176,129
05/08,148,152
06/08,150,133
07/08,196,135
08/08,192,173
09/08,124,176
10/08,140,116
11/08,165,128
12/08,188,155
13/08,179,178
14/08,140,168
15/08,222,130
16/08,117,209
17/08,133,107
18/08,153,124
19/08,168,143
20/08,169,156
21/08,102,176
22/08,286,125
23/08,230,345
24/08,97,261
25/08,259,137
26/08,33,271
27/08,291,50
28/08,202,283
29/08,294,201
30/08,350,164
31/08,178,129
01/09,239,80
02/09,181,5
03/09,697,-46
04/09,,-85
05/09,,-98
06/09,,-104
07/09,,-106
08/09,,-110
09/09,,-99
10/09,,-83
11/09,,-64
12/09,,-40
13/09,,-12
