Date,Real,Predict
29/06,13,13
30/06,21,21
01/07,22,22
02/07,27,27
03/07,52,52
04/07,109,109
05/07,135,135
06/07,142,142
07/07,145,145
08/07,148,148
09/07,157,378
10/07,162,399
11/07,168,418
12/07,182,433
13/07,200,472
14/07,218,504
15/07,351,545
16/07,364,677
17/07,366,713
18/07,390,719
19/07,410,777
20/07,423,819
21/07,495,838
22/07,614,922
23/07,697,1053
24/07,822,1135
25/07,841,1264
26/07,919,1283
27/07,1020,1369
28/07,1036,1487
29/07,1290,1500
30/07,1618,1734
31/07,1650,2041
01/08,1850,2071
02/08,1986,2254
03/08,2018,2381
04/08,2050,2411
05/08,2738,2440
06/08,2754,3078
07/08,3106,3094
08/08,3255,3417
09/08,3306,3556
10/08,3443,3606
11/08,3574,3734
12/08,3643,3860
13/08,3764,3927
14/08,3918,4043
15/08,3999,4185
16/08,4176,4267
17/08,4342,4429
18/08,4483,4584
19/08,4623,4720
20/08,4768,4855
21/08,4905,4992
22/08,4977,5124
23/08,5055,5199
24/08,5170,5281
25/08,5320,5399
26/08,5443,5556
27/08,5591,5677
28/08,5648,5832
29/08,5789,6152
30/08,5919,6530
31/08,6038,6948
01/09,6083,7394
02/09,6373,7864
03/09,,8345
04/09,,8826
05/09,,9302
06/09,,9769
07/09,,10223
08/09,,10661
09/09,,11082
10/09,,11484
11/09,,11865
12/09,,12226
