Date,Real,Predict
29/06,126,126
30/06,99,99
01/07,99,99
02/07,99,99
03/07,35,35
04/07,11,11
05/07,17,17
06/07,16,16
07/07,14,14
08/07,13,13
09/07,21,21
10/07,12,31
11/07,15,19
12/07,28,24
13/07,42,42
14/07,37,63
15/07,42,57
16/07,50,64
17/07,43,76
18/07,37,65
19/07,37,56
20/07,42,55
21/07,37,63
22/07,44,56
23/07,47,66
24/07,54,71
25/07,46,81
26/07,50,68
27/07,52,74
28/07,57,77
29/07,60,85
30/07,68,88
31/07,66,101
01/08,58,97
02/08,49,86
03/08,49,73
04/08,50,72
05/08,50,74
06/08,56,73
07/08,58,82
08/08,54,85
09/08,55,80
10/08,58,80
11/08,56,85
12/08,55,83
13/08,60,81
14/08,62,88
15/08,67,91
16/08,71,99
17/08,78,105
18/08,82,115
19/08,73,121
20/08,73,108
21/08,75,108
22/08,77,110
23/08,79,114
24/08,133,117
25/08,157,195
26/08,212,230
27/08,229,311
28/08,236,335
29/08,,484
30/08,,692
31/08,,980
01/09,,1376
02/09,,1916
03/09,,2641
04/09,,3602
05/09,,4858
06/09,,6471
07/09,,8508
08/09,,11020
09/09,,14045
10/09,,17587
11/09,,21602
12/09,,25984
