Date,Real,Predict
29/06,89,89
30/06,120,120
01/07,112,112
02/07,80,80
03/07,58,58
04/07,40,40
05/07,7,7
06/07,24,24
07/07,24,24
08/07,23,23
09/07,25,40
10/07,26,45
11/07,8,45
12/07,10,14
13/07,11,17
14/07,10,19
15/07,9,17
16/07,13,16
17/07,12,22
18/07,15,20
19/07,16,26
20/07,18,27
21/07,19,30
22/07,23,31
23/07,26,38
24/07,29,42
25/07,27,47
26/07,29,43
27/07,33,46
28/07,40,52
29/07,44,61
30/07,54,68
31/07,49,83
01/08,46,76
02/08,42,70
03/08,41,64
04/08,35,62
05/08,42,53
06/08,48,63
07/08,48,73
08/08,60,73
09/08,63,90
10/08,83,95
11/08,88,126
12/08,139,132
13/08,155,209
14/08,197,234
15/08,223,296
16/08,254,335
17/08,317,381
18/08,340,474
19/08,412,509
20/08,406,615
21/08,374,606
22/08,271,558
23/08,265,404
24/08,148,393
25/08,97,220
26/08,80,143
27/08,59,117
28/08,4,86
29/08,0,6
30/08,0,0
31/08,0,0
01/09,,0
02/09,,0
03/09,,0
04/09,,0
05/09,,0
06/09,,0
07/09,,0
08/09,,0
09/09,,0
10/09,,0
11/09,,0
12/09,,0
13/09,,0
14/09,,0
15/09,,0
