Date,Real,Predict
29/06,7,7
30/06,12,12
01/07,13,13
02/07,13,13
03/07,14,14
04/07,38,38
05/07,40,40
06/07,42,42
07/07,43,43
08/07,44,44
09/07,50,123
10/07,53,137
11/07,55,148
12/07,55,154
13/07,56,155
14/07,64,157
15/07,68,174
16/07,74,178
17/07,79,193
18/07,91,204
19/07,96,233
20/07,120,244
21/07,146,280
22/07,222,311
23/07,258,395
24/07,365,432
25/07,417,544
26/07,478,598
27/07,507,667
28/07,622,701
29/07,841,806
30/07,944,1012
31/07,959,1111
01/08,1055,1125
02/08,1159,1215
03/08,1233,1315
04/08,1371,1385
05/08,1406,1515
06/08,1564,1548
07/08,1655,1700
08/08,1745,1786
09/08,1849,1872
10/08,2007,1976
11/08,2090,2126
12/08,2179,2207
13/08,2350,2296
14/08,2607,2464
15/08,2683,2706
16/08,2846,2784
17/08,3086,2937
18/08,3217,3167
19/08,3388,3296
20/08,3510,3465
21/08,3715,3583
22/08,3773,3783
23/08,3893,3845
24/08,4013,3973
25/08,4245,4098
26/08,4480,4342
27/08,4700,4578
28/08,4762,4812
29/08,4991,4874
30/08,5335,4895
31/08,5576,4883
01/09,5772,4846
02/09,6051,4793
03/09,,4730
04/09,,4662
05/09,,4597
06/09,,4540
07/09,,4499
08/09,,4477
09/09,,4481
10/09,,4514
11/09,,4583
12/09,,4695
