Date,Real,Predict
29/06,8,8
30/06,11,11
01/07,12,12
02/07,13,13
03/07,15,15
04/07,31,31
05/07,39,39
06/07,54,54
07/07,57,57
08/07,60,60
09/07,61,123
10/07,63,125
11/07,66,131
12/07,71,138
13/07,73,148
14/07,78,151
15/07,125,160
16/07,130,207
17/07,140,217
18/07,152,234
19/07,161,257
20/07,177,272
21/07,256,292
22/07,270,380
23/07,373,395
24/07,483,497
25/07,543,610
26/07,658,670
27/07,728,793
28/07,857,871
29/07,1056,991
30/07,1161,1181
31/07,1238,1282
01/08,1348,1357
02/08,1426,1461
03/08,1505,1536
04/08,1613,1612
05/08,1660,1715
06/08,1770,1760
07/08,1879,1867
08/08,1957,1970
09/08,2048,2045
10/08,2195,2136
11/08,2279,2277
12/08,2324,2359
13/08,2416,2403
14/08,2499,2494
15/08,2626,2573
16/08,2773,2701
17/08,2908,2841
18/08,2989,2971
19/08,3070,3050
20/08,3178,3130
21/08,3208,3184
22/08,3294,3233
23/08,3353,3278
24/08,3413,3319
25/08,,3356
26/08,,3389
27/08,,3419
28/08,,3446
29/08,,3470
30/08,,3492
31/08,,3511
