Date,Real,Predict
29/06,29,29
30/06,36,36
01/07,35,35
02/07,30,30
03/07,21,21
04/07,10,10
05/07,4,4
06/07,7,7
07/07,6,6
08/07,7,7
09/07,8,10
10/07,9,12
11/07,6,12
12/07,7,8
13/07,12,10
14/07,12,17
15/07,14,16
16/07,16,18
17/07,19,22
18/07,24,25
19/07,23,31
20/07,27,30
21/07,25,34
22/07,26,31
23/07,28,32
24/07,31,34
25/07,29,38
26/07,31,35
27/07,36,37
28/07,30,43
29/07,40,36
30/07,43,48
31/07,48,52
01/08,53,57
02/08,54,64
03/08,54,65
04/08,68,65
05/08,64,81
06/08,59,77
07/08,66,71
08/08,62,79
09/08,61,75
10/08,70,73
11/08,71,85
12/08,72,86
13/08,78,87
14/08,79,94
15/08,83,96
16/08,92,100
17/08,140,111
18/08,138,169
19/08,203,167
20/08,220,244
21/08,267,265
22/08,282,321
23/08,350,339
24/08,314,419
25/08,315,376
26/08,257,375
27/08,251,305
28/08,224,297
29/08,215,264
30/08,,311
31/08,,365
01/09,,429
02/09,,504
03/09,,592
04/09,,696
05/09,,818
06/09,,963
07/09,,1135
08/09,,1339
09/09,,1578
10/09,,1858
11/09,,2184
12/09,,2563
13/09,,3002
