Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,3,3
06/07,3,3
07/07,3,3
08/07,4,4
09/07,4,24
10/07,4,24
11/07,5,24
12/07,7,27
13/07,9,31
14/07,10,34
15/07,12,36
16/07,13,39
17/07,14,42
18/07,16,44
19/07,16,47
20/07,16,48
21/07,22,48
22/07,24,57
23/07,26,61
24/07,27,63
25/07,31,65
26/07,34,70
27/07,37,76
28/07,43,81
29/07,49,87
30/07,55,93
31/07,61,99
01/08,76,106
02/08,87,121
03/08,98,133
04/08,117,145
05/08,138,164
06/08,147,186
07/08,166,195
08/08,179,215
09/08,199,228
10/08,226,250
11/08,252,277
12/08,267,305
13/08,282,321
14/08,299,337
15/08,327,354
16/08,352,384
17/08,380,410
18/08,397,439
19/08,417,456
20/08,449,516
21/08,469,575
22/08,520,633
23/08,545,691
24/08,,748
25/08,,805
26/08,,861
27/08,,917
28/08,,973
29/08,,1028
30/08,,1083
