Date,Real,Predict
29/06,76,76
30/06,64,64
01/07,54,54
02/07,50,50
03/07,42,42
04/07,11,11
05/07,12,12
06/07,16,16
07/07,25,25
08/07,25,25
09/07,26,36
10/07,29,37
11/07,26,42
12/07,20,37
13/07,27,28
14/07,27,39
15/07,19,39
16/07,28,27
17/07,26,40
18/07,24,36
19/07,28,33
20/07,34,40
21/07,32,47
22/07,38,44
23/07,39,53
24/07,37,53
25/07,34,51
26/07,28,47
27/07,37,38
28/07,46,51
29/07,46,63
30/07,47,63
31/07,47,64
01/08,30,63
02/08,15,40
03/08,13,20
04/08,10,17
05/08,11,14
06/08,11,14
07/08,14,15
08/08,15,19
09/08,20,20
10/08,35,28
11/08,55,47
12/08,90,74
13/08,128,121
14/08,160,172
15/08,178,215
16/08,195,239
17/08,160,261
18/08,160,215
19/08,147,215
20/08,191,198
21/08,186,256
22/08,223,250
23/08,236,298
24/08,271,315
25/08,242,363
26/08,227,323
27/08,218,303
28/08,202,290
29/08,215,269
30/08,,355
31/08,,465
01/09,,605
02/09,,782
03/09,,1007
04/09,,1289
05/09,,1640
06/09,,2076
07/09,,2613
08/09,,3267
09/09,,4059
10/09,,5008
11/09,,6133
12/09,,7453
13/09,,8982
