Date,Real,Predict
29/06,47,47
30/06,53,53
01/07,53,53
02/07,39,39
03/07,36,36
04/07,26,26
05/07,12,12
06/07,16,16
07/07,14,14
08/07,13,13
09/07,13,21
10/07,11,21
11/07,3,18
12/07,3,5
13/07,5,5
14/07,5,8
15/07,5,8
16/07,7,8
17/07,7,11
18/07,6,12
19/07,5,10
20/07,7,8
21/07,5,11
22/07,7,8
23/07,7,11
24/07,11,11
25/07,10,18
26/07,21,15
27/07,20,34
28/07,20,32
29/07,18,33
30/07,20,28
31/07,9,32
01/08,10,14
02/08,11,16
03/08,11,17
04/08,10,18
05/08,12,15
06/08,13,19
07/08,13,21
08/08,22,20
09/08,28,36
10/08,55,44
11/08,85,87
12/08,115,135
13/08,128,183
14/08,146,203
15/08,148,232
16/08,123,235
17/08,128,195
18/08,129,203
19/08,129,205
20/08,,205
21/08,,325
22/08,,516
23/08,,818
24/08,,1293
25/08,,2040
26/08,,3199
27/08,,4987
28/08,,7796
29/08,,11145
30/08,,13613
31/08,,15723
