Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,2,1
10/07,3,2
11/07,3,3
12/07,3,3
13/07,3,3
14/07,4,3
15/07,4,4
16/07,5,4
17/07,6,5
18/07,8,6
19/07,8,8
20/07,9,8
21/07,10,9
22/07,12,10
23/07,13,12
24/07,16,13
25/07,18,16
26/07,20,18
27/07,21,20
28/07,24,21
29/07,31,24
30/07,35,31
31/07,36,35
01/08,41,36
02/08,47,41
03/08,51,47
04/08,62,51
05/08,64,62
06/08,76,64
07/08,81,77
08/08,88,82
09/08,101,89
10/08,117,102
11/08,128,118
12/08,137,129
13/08,154,138
14/08,175,155
15/08,185,176
16/08,204,186
17/08,231,205
18/08,246,232
19/08,266,247
20/08,283,267
21/08,305,284
22/08,316,306
23/08,340,317
24/08,357,341
25/08,384,358
26/08,411,385
27/08,439,412
28/08,445,440
29/08,471,442
30/08,507,444
31/08,533,445
01/09,555,447
02/09,573,448
03/09,,449
04/09,,451
05/09,,452
06/09,,453
07/09,,454
08/09,,455
09/09,,456
10/09,,457
11/09,,458
12/09,,459
