Date,Real,Predict
02/07,0,0
03/07,0,0
04/07,0,0
05/07,0,0
06/07,0,0
07/07,0,0
08/07,1,1
09/07,1,1
10/07,1,1
11/07,1,1
12/07,1,11
13/07,1,11
14/07,1,12
15/07,2,13
16/07,2,17
17/07,2,17
18/07,3,19
19/07,3,21
20/07,3,22
21/07,4,23
22/07,4,25
23/07,4,26
24/07,4,27
25/07,4,28
26/07,5,29
27/07,6,31
28/07,6,33
29/07,7,33
30/07,8,35
31/07,9,37
01/08,10,38
02/08,11,39
03/08,14,40
04/08,16,44
05/08,19,46
06/08,21,49
07/08,25,51
08/08,28,55
09/08,29,59
10/08,30,60
11/08,31,61
12/08,32,62
13/08,40,63
14/08,41,72
15/08,49,73
16/08,51,82
17/08,57,85
18/08,62,91
19/08,69,98
20/08,71,105
21/08,81,108
22/08,87,119
23/08,94,126
24/08,101,133
25/08,110,141
26/08,114,152
27/08,124,157
28/08,131,169
29/08,138,177
30/08,148,185
31/08,151,197
01/09,153,201
02/09,156,203
03/09,164,207
04/09,169,282
05/09,178,376
06/09,182,488
07/09,192,613
08/09,,751
09/09,,898
10/09,,1053
11/09,,1216
12/09,,1383
13/09,,1549
14/09,,1717
