Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,2,2
05/07,3,3
06/07,4,4
07/07,5,5
08/07,5,5
09/07,5,36
10/07,5,36
11/07,5,37
12/07,6,37
13/07,7,40
14/07,8,42
15/07,9,47
16/07,10,48
17/07,11,52
18/07,12,54
19/07,13,58
20/07,14,63
21/07,15,66
22/07,16,68
23/07,19,71
24/07,23,77
25/07,24,85
26/07,27,87
27/07,28,94
28/07,35,96
29/07,41,102
30/07,48,109
31/07,49,118
01/08,66,119
02/08,77,137
03/08,85,150
04/08,87,159
05/08,97,161
06/08,102,172
07/08,108,177
08/08,115,184
09/08,122,191
10/08,127,199
11/08,131,204
12/08,148,209
13/08,151,228
14/08,168,232
15/08,178,249
16/08,181,261
17/08,195,264
18/08,196,279
19/08,218,280
20/08,229,306
21/08,239,317
22/08,242,329
23/08,253,332
24/08,260,345
25/08,270,353
26/08,272,365
27/08,291,368
28/08,307,392
29/08,319,412
30/08,342,422
31/08,378,445
01/09,401,556
02/09,432,673
03/09,437,796
04/09,454,926
05/09,,1063
06/09,,1206
07/09,,1356
08/09,,1514
09/09,,1680
10/09,,1851
11/09,,2028
