Date,Real,Predict
29/06,11358,11358
30/06,12302,12302
01/07,836,836
02/07,1149,1149
03/07,550,550
04/07,461,461
05/07,473,473
06/07,710,710
07/07,1201,1201
08/07,915,915
09/07,1229,408
10/07,1492,1339
11/07,1569,1539
12/07,1936,1527
13/07,1970,1874
14/07,2229,1919
15/07,1440,2205
16/07,2694,1385
17/07,3079,2741
18/07,3389,3210
19/07,3638,3480
20/07,3810,3677
21/07,3983,3754
22/07,4441,3854
23/07,3607,4348
24/07,4851,3379
25/07,3831,4621
26/07,6037,3620
27/07,6580,5811
28/07,3753,6334
29/07,4564,3391
30/07,4092,4222
31/07,3748,3782
01/08,4019,3469
02/08,4228,3675
03/08,4129,3892
04/08,3257,3785
05/08,3859,2951
06/08,3945,3529
07/08,3886,3648
08/08,3826,3572
09/08,3959,3567
10/08,3893,3761
11/08,3328,3638
12/08,3781,3146
13/08,3492,3590
14/08,4175,3305
15/08,4460,3881
16/08,3308,4267
17/08,3540,3072
18/08,3694,3330
19/08,4371,3503
20/08,3347,4162
21/08,4052,3240
22/08,4178,3920
23/08,4241,4092
24/08,4610,4214
25/08,5268,4609
26/08,3877,5163
27/08,5357,3813
28/08,4524,5274
29/08,4931,-7813
30/08,5882,-8116
31/08,5420,-8404
01/09,5330,-8658
02/09,5884,-8532
03/09,,-8199
04/09,,-7848
05/09,,-7510
06/09,,-7168
07/09,,-6894
08/09,,-6524
09/09,,-5806
10/09,,-4958
11/09,,-3986
12/09,,-2810
