Date,Real,Predict
29/06,48,48
30/06,54,54
01/07,45,45
02/07,36,36
03/07,18,18
04/07,10,10
05/07,4,4
06/07,16,16
07/07,19,19
08/07,20,20
09/07,21,104
10/07,21,102
11/07,9,95
12/07,8,40
13/07,12,35
14/07,13,48
15/07,12,47
16/07,15,40
17/07,15,47
18/07,13,43
19/07,13,36
20/07,15,34
21/07,14,35
22/07,18,31
23/07,22,34
24/07,26,38
25/07,23,42
26/07,25,37
27/07,26,38
28/07,23,38
29/07,21,33
30/07,27,30
31/07,26,38
01/08,29,36
02/08,29,41
03/08,31,42
04/08,26,45
05/08,26,38
06/08,22,36
07/08,25,32
08/08,27,36
09/08,34,39
10/08,38,48
11/08,50,54
12/08,65,72
13/08,101,92
14/08,161,143
15/08,218,227
16/08,241,306
17/08,233,337
18/08,209,327
19/08,183,293
20/08,152,258
21/08,118,214
22/08,108,165
23/08,112,150
24/08,88,155
25/08,70,120
26/08,88,90
27/08,120,105
28/08,106,132
29/08,,148
30/08,,170
31/08,,199
01/09,,239
02/09,,293
03/09,,365
04/09,,462
05/09,,593
06/09,,769
07/09,,1006
08/09,,1320
09/09,,1726
10/09,,2238
11/09,,2851
12/09,,3542
