Date,Real,Predict
29/06,105,105
30/06,126,126
01/07,36,36
02/07,96,96
03/07,1,1
04/07,61,61
05/07,101,101
06/07,0,0
07/07,0,0
08/07,0,0
09/07,2,216
10/07,21,3
11/07,56,19
12/07,96,52
13/07,2,96
14/07,64,0
15/07,96,61
16/07,55,93
17/07,4,55
18/07,55,3
19/07,47,54
20/07,46,46
21/07,33,44
22/07,44,31
23/07,64,42
24/07,75,60
25/07,7,72
26/07,44,5
27/07,58,42
28/07,39,56
29/07,37,35
30/07,32,33
31/07,95,29
01/08,57,89
02/08,71,53
03/08,57,66
04/08,53,53
05/08,56,50
06/08,15,52
07/08,11,14
08/08,16,10
09/08,11,15
10/08,103,9
11/08,9,98
12/08,136,8
13/08,26,130
14/08,87,23
15/08,76,79
16/08,70,70
17/08,28,64
18/08,148,26
19/08,83,141
20/08,80,79
21/08,104,77
22/08,120,99
23/08,46,118
24/08,159,46
25/08,132,157
26/08,113,130
27/08,183,111
28/08,56,179
29/08,26,58
30/08,37,27
31/08,65,36
01/09,49,110
02/09,107,116
03/09,68,119
04/09,158,123
05/09,,127
06/09,,129
07/09,,130
08/09,,131
09/09,,129
10/09,,129
11/09,,129
